OTU	Test-Statistic	P	FDR_P	Bonferroni_P	OL_mean	OSCC_mean	PVL_mean	CTRL_mean	taxonomy
247	4.19509569378	0.241153358126	0.597832157936	1.0	1.1731375	2.9195625	3.01858571429	1.81946	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Enterococcaceae; 6__Enterococcus; 7__Enterococcus faecium
218	4.18910513644	0.241754933667	0.597832157936	1.0	2.5944125	1.88503125	1.94238571429	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas aeruginosa
163	4.18032691412	0.242638929587	0.597832157936	1.0	1.2096625	3.29666875	1.23725714286	1.84998	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Microbacteriaceae; 6__Microbacteriaceae_u; 7__Microbacteriaceae_u_u
391	4.17452830189	0.243224490111	0.597832157936	1.0	0.3324625	0.67099375	1.68972857143	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas fluorescens
200	4.14932403279	0.245784737323	0.598531351075	1.0	1.5569625	3.2455	3.2759	0.99364	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Gammaproteobacteria_n; 5__Gammaproteobacteria_n_n; 6__Gammaproteobacteria_n_n_n; 7__endosymbiont of Tevnia jerichonana
1010	4.0973796034	0.251139069844	0.59939657222	1.0	6.6004125	7.50395	5.48468571429	6.21302	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pseudomonadales prophage; 5__Pseudomonadaceae prophage; 6__Pseudomonas prophage; 7__Pseudomonas syringae group genomosp. 3
286	4.08042704626	0.252909403862	0.59939657222	1.0	0.0	1.35559375	0.0	0.83088	1__Bacteria; 2__Spirochaetes; 3__Spirochaetia; 4__Spirochaetales; 5__Spirochaetaceae; 6__Spirochaetaceae_u; 7__Spirochaetaceae_u_u
1013	4.07977941176	0.252977260519	0.59939657222	1.0	2.777325	4.76623125	4.41891428571	5.83952	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Lactobacillales prophage; 5__Lactobacillaceae prophage; 6__Pediococcus prophage; 7__Pediococcus acidilactici
228	4.01396586931	0.259960012034	0.610441813972	1.0	0.3250125	1.86511875	1.30944285714	2.51446	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Dermatophilaceae; 6__Mobilicoccus; 7__Mobilicoccus sp. SIT2
400	3.95402202937	0.266471912257	0.620195689589	1.0	0.0	0.92654375	1.42341428571	1.29806	1__Bacteria; 2__Actinobacteria; 3__Coriobacteriia; 4__Coriobacteriales; 5__Coriobacteriales_u; 6__Coriobacteriales_u_u; 7__Coriobacteriales_u_u_u
294	3.87367298991	0.275432239929	0.635427009661	1.0	1.1344125	1.698425	1.4767	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Vibrionales; 5__Vibrionaceae; 6__Vibrio; 7__Vibrio cholerae
16	3.85185309973	0.277912083103	0.635572850923	1.0	0.0	0.8812375	0.517214285714	1.57712	1__Eukaryota; 2__Ascomycota; 3__Eurotiomycetes; 4__Eurotiales; 5__Aspergillaceae; 6__Penicillium; 7__Penicillium_u
133	3.7943989071	0.284538304366	0.640581613836	1.0	1.0489	2.91548125	3.10987142857	3.79834	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacterium; 7__Corynebacterium matruchotii
204	3.7906671159	0.284973569653	0.640581613836	1.0	0.0	1.0737	0.941728571429	2.78958	1__Bacteria; 2__Proteobacteria; 3__Deltaproteobacteria; 4__Desulfovibrionales; 5__Desulfovibrionaceae; 6__Bilophila; 7__Bilophila_u
229	3.69801740812	0.295973340001	0.645131839943	1.0	2.1595375	1.293225	1.22291428571	0.0	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Staphylococcaceae; 6__Staphylococcus; 7__Staphylococcus saprophyticus
114	3.68039425428	0.298108152879	0.645131839943	1.0	1.1119125	2.72069375	3.31688571429	3.4789	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Ruminococcaceae; 6__Faecalibacterium; 7__Faecalibacterium prausnitzii
81	3.66425054705	0.30007581041	0.645131839943	1.0	5.7194375	6.98139375	5.60271428571	7.6959	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinomycetales; 5__Actinomycetaceae; 6__Actinomyces; 7__Actinomyces_u
155	3.6628868472	0.300242553251	0.645131839943	1.0	0.406875	2.77210625	0.881685714286	0.9098	1__Bacteria; 2__Spirochaetes; 3__Spirochaetia; 4__Spirochaetales; 5__Spirochaetaceae; 6__Treponema; 7__Treponema_u
121	3.63913219134	0.303160380734	0.645131839943	1.0	3.12735	4.663575	4.91304285714	5.88888	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Flavobacteriaceae_u; 7__Flavobacteriaceae_u_u
195	3.63312114519	0.303902724075	0.645131839943	1.0	0.8607875	2.38965	2.77354285714	0.46718	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas mendocina
205	3.6222741433	0.30524638902	0.645131839943	1.0	1.3339625	0.751375	0.971657142857	3.07648	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Lachnospiraceae; 6__Lachnospiraceae_n; 7__Lachnospiraceae_n_u
1014	3.61121642838	0.306621596931	0.645131839943	1.0	3.331425	2.644825	2.74157142857	5.15558	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Gammaproteobacteria prophage_u; 5__Gammaproteobacteria prophage_u_u; 6__Gammaproteobacteria prophage_u_u_u; 7__Gammaproteobacteria prophage_u_u_u_u
150	3.57342207334	0.31136363042	0.648413334204	1.0	2.0198	3.63365625	1.5194	2.13456	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Microbacteriaceae; 6__Pseudoclavibacter; 7__Pseudoclavibacter_u
257	3.54590690209	0.314856776334	0.648413334204	1.0	1.157575	1.9776125	0.994485714286	3.01836	1__Bacteria; 2__Deinococcus-Thermus; 3__Deinococci; 4__Thermales; 5__Thermaceae; 6__Thermaceae_u; 7__Thermaceae_u_u
320	3.54026280323	0.315577592312	0.648413334204	1.0	0.8984125	0.5840625	1.44191428571	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Moraxellaceae; 6__Alkanindiges; 7__Alkanindiges illinoisensis
267	3.5115487998	0.319267366293	0.650595743107	1.0	1.3468875	1.86245625	1.69757142857	0.0	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Sphingomonadales; 5__Sphingomonadaceae; 6__Sphingomonadaceae_u; 7__Sphingomonadaceae_u_u
360	3.49364522595	0.321587249445	0.650595743107	1.0	0.8607875	0.63174375	1.67222857143	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas toyotomiensis
183	3.47375385973	0.324182145081	0.650838963025	1.0	1.4596625	2.97073125	1.29535714286	2.64272	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Microbacteriaceae; 6__Pseudoclavibacter; 7__Pseudoclavibacter faecalis
301	3.41993258684	0.33129602774	0.656907304707	1.0	1.7312375	0.59518125	1.35157142857	2.13676	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Moraxellaceae; 6__Psychrobacter; 7__Psychrobacter_u
251	3.41316434469	0.332200271962	0.656907304707	1.0	0.6605625	1.37775625	0.543714285714	2.23274	1__Bacteria; 2__Firmicutes; 3__Negativicutes; 4__Selenomonadales; 5__Selenomonadaceae; 6__Selenomonadaceae_u; 7__Selenomonadaceae_u_u
5	3.3734925952	0.337544128116	0.662493326079	1.0	3.45225	3.15744375	2.2071	0.79564	1__Eukaryota; 2__Ascomycota; 3__Saccharomycetes; 4__Saccharomycetales; 5__Dipodascaceae; 6__Yarrowia; 7__Yarrowia lipolytica
235	3.32343411402	0.34439434757	0.664666270516	1.0	0.397525	1.70518125	1.78054285714	2.41462	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Burkholderiaceae; 6__Lautropia; 7__Lautropia mirabilis
378	3.3160046729	0.345421297025	0.664666270516	1.0	0.3879375	1.3056	0.390471428571	0.6134	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Propionibacteriales; 5__Propionibacteriaceae; 6__Propionibacterium; 7__Propionibacterium humerusii
322	3.29875336927	0.34781619021	0.664666270516	1.0	0.0	0.80058125	1.25667142857	1.37698	1__Bacteria; 2__Firmicutes; 3__Negativicutes; 4__Veillonellales; 5__Veillonellaceae; 6__Megasphaera; 7__Megasphaera micronuciformis
1015	3.29198137389	0.348760248408	0.664666270516	1.0	2.205425	2.91330625	1.97095714286	4.61678	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Lactobacillales prophage; 5__Streptococcaceae prophage; 6__Lactococcus prophage; 7__Lactococcus garvieae
275	3.23955296404	0.356144741425	0.673856597085	1.0	0.0	1.2234125	0.760614285714	1.39488	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Peptostreptococcaceae; 6__Peptostreptococcus; 7__Peptostreptococcus_u
171	3.2106034378	0.36028003069	0.67681177194	1.0	1.5323625	0.7933375	1.89501428571	0.0	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Staphylococcaceae; 6__Staphylococcus; 7__Staphylococcus epidermidis
364	3.16694743935	0.366594466272	0.683789678224	1.0	1.6418625	0.74735625	0.466585714286	0.0	1__Bacteria; 2__Planctomycetes; 3__Planctomycetia; 4__Planctomycetales; 5__Planctomycetaceae; 6__Planctomycetaceae_u; 7__Planctomycetaceae_u_u
279	3.14898921833	0.369219491867	0.683836101135	1.0	0.8245125	0.35734375	1.91395714286	0.9098	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillaceae; 6__Gracilibacillus; 7__Gracilibacillus boraciitolerans
239	3.10722676645	0.375386562779	0.69039626581	1.0	0.9928875	1.12835625	2.16521428571	2.69464	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Neisseriales; 5__Neisseriaceae; 6__Neisseria; 7__Neisseria_u
1006	3.0435786459	0.384954887461	0.697194310228	1.0	5.673375	6.35760625	6.97021428571	6.9924	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Bacilli prophage_u; 5__Bacilli prophage_u_u; 6__Bacilli prophage_u_u_u; 7__Bacilli prophage_u_u_u_u
315	3.04036377709	0.385443646978	0.697194310228	1.0	0.5715	0.9205	1.04508571429	2.12624	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Nocardiaceae; 6__Rhodococcus; 7__Rhodococcus sp. Leaf233
119	2.97677514793	0.395219870053	0.697194310228	1.0	4.74145	4.4009125	2.70671428571	4.89184	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacteriaceae_u; 7__Corynebacteriaceae_u_u
288	2.96175876011	0.397558881003	0.697194310228	1.0	2.2301625	0.519975	0.583142857143	0.44592	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas alcaliphila
1003	2.95296806593	0.398933563341	0.697194310228	1.0	6.2032	7.6760625	7.66377142857	8.03458	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Lactobacillales prophage; 5__Streptococcaceae prophage; 6__Streptococcaceae prophage_u; 7__Streptococcaceae prophage_u_u
1016	2.94095116361	0.400819233264	0.697194310228	1.0	2.0452	2.6280875	2.14902857143	3.9424	1__Prophage; 2__Proteobacteria prophage; 3__Alphaproteobacteria prophage; 4__Rhodospirillales prophage; 5__Rhodospirillaceae prophage; 6__Azospirillum prophage; 7__Azospirillum lipoferum
84	2.9324459181	0.402158387763	0.697194310228	1.0	4.9179125	6.250625	5.9292	8.1385	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidetes_u; 4__Bacteroidetes_u_u; 5__Bacteroidetes_u_u_u; 6__Bacteroidetes_u_u_u_u; 7__Bacteroidetes_u_u_u_u_u
143	2.92843137255	0.402791784936	0.697194310228	1.0	3.559125	3.1007375	4.214	2.36246	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Alphaproteobacteria_u; 5__Alphaproteobacteria_u_u; 6__Alphaproteobacteria_u_u_u; 7__Alphaproteobacteria_u_u_u_u
386	2.92748514625	0.402941198307	0.697194310228	1.0	1.6671625	0.63920625	1.4466	0.9131	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Bifidobacteriales; 5__Bifidobacteriaceae; 6__Gardnerella; 7__Gardnerella vaginalis
226	2.89603117258	0.407934454601	0.701220663792	1.0	1.0107375	1.02350625	1.96011428571	0.46718	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Rhizobiales_u; 6__Rhizobiales_u_u; 7__Rhizobiales_u_u_u
13	2.82302631579	0.419723389602	0.71680033419	1.0	0.2275375	1.72261875	1.11335714286	0.44592	1__Eukaryota; 2__Ascomycota; 3__Pneumocystidomycetes; 4__Pneumocystidales; 5__Pneumocystidaceae; 6__Pneumocystis; 7__Pneumocystis murina
177	2.74831629055	0.432078792538	0.733140144758	1.0	1.8469	3.0136375	1.30917142857	2.64618	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Curvibacter; 7__Curvibacter_u
363	2.72226789168	0.436456353857	0.734470069483	1.0	0.53585	1.11905625	0.887357142857	2.11348	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Bifidobacteriales; 5__Bifidobacteriaceae; 6__Gardnerella; 7__Gardnerella_u
219	2.70414086687	0.439524056025	0.734470069483	1.0	1.7929125	1.2894875	1.86095714286	0.0	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. Leaf83
243	2.69404299684	0.441240574062	0.734470069483	1.0	2.4463625	1.75996875	1.59902857143	3.10016	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhodobacterales; 5__Rhodobacteraceae; 6__Rhodobacteraceae_u; 7__Rhodobacteraceae_u_u
272	2.66649277689	0.445951560507	0.737643147254	1.0	1.7526	2.16548125	1.13388571429	0.62006	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Empedobacter; 7__Empedobacter falsenii
1009	2.60573868793	0.456484368879	0.750346181345	1.0	3.7307625	4.37278125	5.26058571429	5.98966	1__Prophage; 2__Firmicutes prophage; 3__Firmicutes prophage_u; 4__Firmicutes prophage_u_u; 5__Firmicutes prophage_u_u_u; 6__Firmicutes prophage_u_u_u_u; 7__Firmicutes prophage_u_u_u_u_u
107	2.56163793103	0.464254637822	0.751210065411	1.0	3.96265	4.3116875	2.95865714286	5.53148	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Dermabacteraceae; 6__Brachybacterium; 7__Brachybacterium_u
223	2.54747463608	0.466772415114	0.751210065411	1.0	1.0478625	2.6894	1.84471428571	2.53366	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Finegoldia; 7__Finegoldia magna
134	2.52894794883	0.470082249254	0.751210065411	1.0	1.9518375	3.28875	3.14012857143	0.99364	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Xanthomonadales; 5__Xanthomonadaceae; 6__Xanthomonas; 7__Xanthomonas citri
7	2.49797685346	0.475656822186	0.751210065411	1.0	0.8594875	2.2624875	2.0472	0.62006	1__Eukaryota; 2__Ascomycota; 3__Eurotiomycetes; 4__Onygenales; 5__Onygenales_n; 6__Coccidioides; 7__Coccidioides immitis
161	2.49602485302	0.476009909796	0.751210065411	1.0	1.9891875	3.1758625	3.92694285714	3.03976	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Comamonadaceae_u; 7__Comamonadaceae_u_u
366	2.48506055759	0.477997026316	0.751210065411	1.0	0.397525	1.63366875	1.21394285714	1.18586	1__Bacteria; 2__Proteobacteria; 3__Epsilonproteobacteria; 4__Campylobacterales; 5__Campylobacteraceae; 6__Campylobacter; 7__Campylobacter jejuni
152	2.44481510072	0.485346828323	0.751210065411	1.0	1.055	1.97051875	1.47841428571	3.4462	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Alloprevotella; 7__Prevotella sp. oral taxon 473
259	2.44030156706	0.486176592005	0.751210065411	1.0	2.3854375	0.6715	0.452114285714	0.38528	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Arthrobacter; 7__Arthrobacter sp. H14
316	2.42990776192	0.488091585036	0.751210065411	1.0	1.3691	0.8065875	1.41118571429	1.89712	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Anaerococcus; 7__Anaerococcus_u
384	2.42790135397	0.488461928436	0.751210065411	1.0	1.904225	0.9128875	0.721514285714	0.63708	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinomycetales; 5__Actinomycetaceae; 6__Actinotignum; 7__Actinotignum schaalii
192	2.41119909502	0.491553319496	0.751210065411	1.0	0.4824125	1.714125	1.90788571429	1.94748	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Neisseriales; 5__Neisseriaceae; 6__Neisseriaceae_u; 7__Neisseriaceae_u_u
209	2.40176145186	0.493306813229	0.751210065411	1.0	1.045975	1.94050625	2.97047142857	1.45126	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas pseudoalcaligenes
175	2.39727553676	0.49414198219	0.751210065411	1.0	3.38395	3.97549375	2.41577142857	4.17692	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Peptoniphilus; 7__Peptoniphilus_u
1023	2.36116486068	0.50090470833	0.753933965981	1.0	1.2804	1.298775	1.53808571429	0.0	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pseudomonadales prophage; 5__Pseudomonadaceae prophage; 6__Pseudomonas prophage; 7__Pseudomonas aeruginosa
1008	2.35711756374	0.50166708763	0.753933965981	1.0	6.1460875	6.90604375	6.55677142857	7.86094	1__Prophage; 2__Firmicutes prophage; 3__Bacilli prophage; 4__Bacillales prophage; 5__Bacillales prophage_u; 6__Bacillales prophage_u_u; 7__Bacillales prophage_u_u_u
110	2.29025658807	0.514390055493	0.768662412469	1.0	2.1311125	4.18785	3.7015	2.9237	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Fusobacteriaceae; 6__Fusobacterium; 7__Fusobacterium_u
429	2.20618327402	0.530731486177	0.788601021833	1.0	0.4426	0.212225	1.05055714286	0.87302	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Leuconostocaceae; 6__Leuconostoc; 7__Leuconostoc_u
353	2.18611060496	0.534689327912	0.790018501353	1.0	0.4344875	1.37945	0.390471428571	0.44592	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Comamonadaceae; 6__Curvibacter; 7__Curvibacter lanceolatus
336	2.14289727127	0.543283218252	0.790153019452	1.0	1.9350375	1.0532125	1.58565714286	2.18696	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria_u; 4__Actinobacteria_u_u; 5__Actinobacteria_u_u_u; 6__Actinobacteria_u_u_u_u; 7__Actinobacteria_u_u_u_u_u
328	2.14225521669	0.543411656872	0.790153019452	1.0	0.840125	1.9636125	1.87342857143	0.99868	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Lactobacillaceae; 6__Lactobacillus; 7__Lactobacillus plantarum
116	2.09508112431	0.552908526216	0.790153019452	1.0	1.7305875	0.9179625	1.3322	3.07256	1__Bacteria; 2__Verrucomicrobia; 3__Verrucomicrobiae; 4__Verrucomicrobiales; 5__Akkermansiaceae; 6__Akkermansia; 7__Akkermansia_u
262	2.08910913836	0.554119199175	0.790153019452	1.0	1.141875	2.433725	1.5415	1.94358	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Mycobacteriaceae; 6__Mycobacterium; 7__Mycobacterium sp. Root265
293	2.08593266254	0.554763919889	0.790153019452	1.0	1.2285125	0.603025	1.41348571429	1.80064	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Dermabacteraceae; 6__Brachybacterium; 7__Brachybacterium paraconglomeratum
167	2.08092429349	0.555781538215	0.790153019452	1.0	3.7922	4.20186875	2.9764	5.2547	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Propionibacteriales; 5__Propionibacteriaceae; 6__Propionibacterium; 7__Propionibacterium granulosum
109	2.08077909803	0.55581105931	0.790153019452	1.0	2.722525	2.91873125	4.31254285714	3.85054	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Micrococcaceae_u; 7__Micrococcaceae_u_u
246	2.06390127521	0.559250230585	0.79076779916	1.0	1.2537875	1.82458125	2.18477142857	0.46718	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacterium; 7__Corynebacterium kroppenstedtii
198	2.02197204969	0.567858870833	0.794843822605	1.0	1.0533375	2.5901125	2.81194285714	1.44084	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Enterobacteriales; 5__Enterobacteriaceae; 6__Candidatus Regiella; 7__Candidatus Regiella insecticola
234	2.01451009398	0.569400548968	0.794843822605	1.0	1.4119375	1.7575125	0.719828571429	2.54026	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Brucellaceae; 6__Ochrobactrum; 7__Ochrobactrum rhizosphaerae
131	2.00235411788	0.571918242288	0.794843822605	1.0	5.041975	4.34130625	3.40374285714	4.14868	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Moraxellaceae; 6__Acinetobacter; 7__Acinetobacter_u
78	1.99126447876	0.574221772985	0.794843822605	1.0	9.037175	8.43528125	8.40728571429	7.69806	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas_u
112	1.92397058824	0.588335853453	0.810116908158	1.0	3.0762875	4.22941875	3.59394285714	5.13258	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Lachnospiraceae; 6__Lachnospiraceae_u; 7__Lachnospiraceae_u_u
91	1.8884033598	0.595888823108	0.810611878089	1.0	1.6703875	3.33525625	4.21367142857	2.37256	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Vibrionales; 5__Vibrionaceae; 6__Vibrio; 7__Vibrio parahaemolyticus
381	1.88451268358	0.596718902346	0.810611878089	1.0	0.63195	1.35423125	0.527871428571	0.80272	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Anaerococcus; 7__Anaerococcus provenciensis
11	1.87878708951	0.597941841632	0.810611878089	1.0	0.89865	1.4011	2.10137142857	1.47252	1__Eukaryota; 2__Ascomycota; 3__Saccharomycetes; 4__Saccharomycetales; 5__Metschnikowiaceae; 6__Clavispora; 7__Clavispora lusitaniae
170	1.83361650485	0.607647072676	0.815682032144	1.0	1.6612	2.76354375	2.9566	3.53704	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Rothia; 7__Rothia dentocariosa
92	1.83251633987	0.607884708366	0.815682032144	1.0	3.45525	5.22598125	4.77614285714	4.30226	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Streptococcaceae; 6__Streptococcus; 7__Streptococcus_u
130	1.79648876404	0.615699318057	0.821974216492	1.0	0.964775	2.62848125	2.91834285714	2.22026	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Fusobacteriaceae; 6__Fusobacteriaceae_u; 7__Fusobacteriaceae_u_u
323	1.76365402194	0.622875982692	0.825153905745	1.0	0.4824125	1.5088625	1.30917142857	1.11382	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinomycetales; 5__Actinomycetaceae; 6__Actinomyces; 7__Actinomyces massiliensis
145	1.75691176471	0.624355997122	0.825153905745	1.0	4.535425	3.63348125	3.4006	3.3664	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Lactobacillales_u; 6__Lactobacillales_u_u; 7__Lactobacillales_u_u_u
97	1.72161085606	0.632139944019	0.827819998528	1.0	2.442625	2.97255	4.2197	4.05546	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Porphyromonadaceae; 6__Porphyromonas; 7__Porphyromonas_u
151	1.71077504726	0.634540918939	0.827819998528	1.0	2.11885	3.6606625	3.66442857143	3.23468	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Tamlana; 7__Tamlana sp. s12
362	1.66152692115	0.645520836263	0.827819998528	1.0	1.009775	1.8157875	1.72431428571	0.72186	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Fusobacteriaceae; 6__Fusobacterium; 7__Fusobacterium nucleatum
196	1.65794866264	0.646322872527	0.827819998528	1.0	1.63075	2.19834375	3.35141428571	2.71268	1__Bacteria; 2__Fusobacteria; 3__Fusobacteriia; 4__Fusobacteriales; 5__Fusobacteriales_u; 6__Fusobacteriales_u_u; 7__Fusobacteriales_u_u_u
93	1.6254213119	0.653639542828	0.827819998528	1.0	3.416725	3.66064375	5.20214285714	5.51006	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillales_u; 6__Bacillales_u_u; 7__Bacillales_u_u_u
199	1.62528947949	0.653669291322	0.827819998528	1.0	2.0961625	1.454175	2.50062857143	2.2611	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacilli_u; 5__Bacilli_u_u; 6__Bacilli_u_u_u; 7__Bacilli_u_u_u_u
29172	1.62496782083	0.653741878011	0.827819998528	1.0	16.385125	15.8685	11.571	16.2164	11959; NA; NA; NA; NA; NA; NA
