#OTU Table 7																																										
#OTU ID	C01	C02	C03	C04	C05	L01	L02	L03	L04	L05	L06	L07	L08	L09	L10	S01	S02	S03	S04	S05	S06	S07	S08	S09	S10	S11	S12	S13	S14	S15	S16	V01	V02	V03	V04	V05	V06	V07	V08	V09	V10	taxonomy
217	0	0	0	0	0	0	0	1	0	0	29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	1	164	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Arthrobacter phage CapnMurica
218	0	5	4	1	6	1	0	0	1	0	0	1	0	1	0	3	1	30	19	3	9	15	14	12	8	10	9	6	4	0	2	14	2	1	2	8	4	6	1	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Phyllobacteriaceae;6__Mesorhizobium;7__Mesorhizobium sp. UASWS1009
219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Propionibacteriales;5__Propionibacteriaceae;6__Propionibacterium;7__Propionibacterium granulosum
220	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Cyanobacteria;3__Cyanobacteria_n;4__Synechococcales;5__Merismopediaceae;6__Synechocystis;7__Synechocystis sp. PCC 7509
221	0	0	0	0	0	3	106	0	0	0	0	0	0	0	0	0	0	1	1	1	81	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Burkholderiaceae;6__Burkholderiaceae_u;7__Burkholderiaceae_u_u
222	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	3	0	0	0	0	0	0	0	0	0	0	1__Eukaryota;2__Ascomycota;3__Dothideomycetes;4__Pleosporales;5__Pleosporaceae;6__Pyrenophora;7__Pyrenophora_u
223	0	0	0	0	0	1	23	8	1	61	4	38	4	7	0	0	0	0	0	0	8	12	0	1	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	9	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas sp. PAMC 25886
224	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	1	10	60	1	2	101	0	3	2	0	0	3	3	1	0	0	0	0	1	1	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Comamonadaceae;6__Comamonadaceae_u;7__Comamonadaceae_u_u
225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	183	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Capnocytophaga;7__Capnocytophaga sp. oral taxon 863
226	0	0	0	0	0	0	169	0	0	2	0	0	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Bifidobacteriales;5__Bifidobacteriaceae;6__Gardnerella;7__Gardnerella vaginalis
227	0	0	0	0	0	0	5	1	0	8	0	0	20	0	0	0	0	0	0	0	9	48	0	7	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Alcaligenaceae;6__Achromobacter;7__Achromobacter_u
228	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1__Prophage;2__Proteobacteria prophage;3__Gammaproteobacteria prophage;4__Enterobacterales prophage;5__Enterobacteriaceae prophage;6__Enterobacteriaceae prophage_u;7__Enterobacteriaceae prophage_u_u
229	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	7	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Streptococcus phage YMC-2011
230	0	1	5	1	0	0	0	0	0	7	0	0	0	0	0	0	19	0	5	0	0	0	5	0	0	76	49	0	0	0	0	17	0	3	0	0	0	0	0	1	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella oris
231	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	70	4	0	1	52	0	0	2	0	6	0	0	0	0	0	1	7	4	1	7	23	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Micrococcaceae;6__Micrococcaceae_u;7__Micrococcaceae_u_u
232	0	0	0	148	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	2	0	0	0	1	7	0	0	0	2	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella sp. ICM33
233	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Neisseriales;5__Neisseriaceae;6__Kingella;7__Kingella kingae
234	0	0	0	0	0	0	5	0	2	0	0	0	1	0	9	0	0	0	0	3	50	34	6	6	63	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Vibrionales;5__Vibrionaceae;6__Vibrio;7__Vibrio cholerae
235	0	0	0	0	0	55	118	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Aerococcaceae;6__Globicatella;7__Globicatella sanguinis
236	0	1	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	6	55	49	3	3	58	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Mycobacteriaceae;6__Mycobacterium;7__Mycobacterium_u
237	0	0	0	9	0	4	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	11	0	0	27	37	0	1	1	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Neisseriales;5__Neisseriaceae;6__Neisseriaceae_u;7__Neisseriaceae_u_u
238	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	53	0	0	0	0	0	0	0	0	0	0	1__Eukaryota;2__Ascomycota;3__Dothideomycetes;4__Pleosporales;5__Pleosporales_u;6__Pleosporales_u_u;7__Pleosporales_u_u_u
239	0	0	0	14	0	0	0	1	0	0	1	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	1	0	0	81	0	0	0	0	0	0	0	0	0	1__Viruses;2__n_n_n_n_n_IAS virus;3__n_n_n_n_IAS virus;4__n_n_n_IAS virus;5__n_n_IAS virus;6__n_IAS virus;7__IAS virus
240	0	0	1	6	0	7	31	0	0	1	0	1	13	0	1	11	2	1	1	0	1	1	0	0	16	52	0	0	0	1	2	1	0	3	0	5	0	0	0	2	18	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacilli_u;5__Bacilli_u_u;6__Bacilli_u_u_u;7__Bacilli_u_u_u_u
241	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	34	0	23	0	0	0	0	5	0	0	0	0	1	0	0	1__Bacteria;2__Spirochaetes;3__Spirochaetia;4__Spirochaetales;5__Spirochaetaceae;6__Treponema;7__Treponema denticola
242	1	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteriophages;2__II:ssDNA;3__II:ssDNA_n;4__Microviridae;5__Gokushovirinae;6__Gokushovirinae_n;7__Marine gokushovirus
243	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Peptostreptococcaceae;6__Peptostreptococcus;7__Peptostreptococcus_u
244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	56	0	67	0	0	0	0	0	0	0	51	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Porphyromonadaceae;6__Tannerella;7__Tannerella forsythia
245	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	55	0	0	0	0	0	1	14	0	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Veillonellales;5__Veillonellaceae;6__Megasphaera;7__Megasphaera micronuciformis
246	9	18	0	0	0	0	0	0	0	5	0	0	0	1	3	1	5	7	0	0	1	6	0	0	13	1	0	28	0	39	14	12	0	7	0	0	0	3	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus saprophyticus
247	0	2	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	141	0	3	0	0	0	0	0	3	0	1	0	2	7	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Bacillales_n;6__Gemella;7__Gemella haemolysans
248	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Corynebacterium phage P1201
249	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Sfi11virus;7__Streptococcus phage O1205
250	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	132	0	0	0	1	0	0	3	2	0	1__Bacteria;2__Actinobacteria;3__Coriobacteriia;4__Coriobacteriales;5__Atopobiaceae;6__Atopobium;7__Atopobium_u
251	0	0	0	0	0	0	11	1	2	1	5	0	0	12	14	0	4	0	0	15	33	27	4	7	5	2	3	5	0	0	1	0	0	1	1	0	0	1	0	5	3	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Polyomaviridae;5__Polyomaviridae_n;6__Betapolyomavirus;7__Macaca mulatta polyomavirus 1
252	0	1	3	1	2	0	0	0	0	0	0	0	0	0	0	2	2	10	19	9	12	25	7	10	20	0	0	1	0	0	1	3	5	10	5	5	0	5	2	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Burkholderiales_n;6__Aquabacterium;7__Aquabacterium_u
253	0	0	0	1	0	0	0	8	0	25	1	0	0	0	0	0	0	1	0	0	0	49	0	0	1	3	0	0	0	0	0	0	1	39	16	0	0	1	13	0	0	1__Prophage;2__Proteobacteria prophage;3__Gammaproteobacteria prophage;4__Pasteurellales prophage;5__Pasteurellaceae prophage;6__Haemophilus prophage;7__Haemophilus influenzae
254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	75	68	0	7	0	0	1	0	0	0	1	0	2	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Alloprevotella;7__Alloprevotella tannerae
255	151	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Streptococcus phage SpSL1
256	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	1__Eukaryota;2__Basidiomycota;3__Agaricomycetes;4__Russulales;5__Stereaceae;6__Stereum;7__Stereum hirsutum
257	0	0	0	0	0	0	0	136	0	2	0	0	0	5	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Oxalobacteraceae;6__Herbaspirillum;7__Herbaspirillum chlorophenolicum
258	0	0	6	0	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	1	11	0	55	63	1	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Empedobacter;7__Empedobacter falsenii
259	0	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	11	0	0	82	0	0	0	0	0	13	0	7	0	0	9	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pasteurellales;5__Pasteurellaceae;6__Aggregatibacter;7__Aggregatibacter_u
260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	151	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Sfi11virus;7__Streptococcus phage Alq132
261	0	0	0	0	0	0	1	0	1	0	1	0	0	0	5	0	1	0	0	5	8	20	13	4	92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Chlamydiae;3__Chlamydiia;4__Chlamydiales;5__Waddliaceae;6__Waddlia;7__Waddlia chondrophila
262	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Moraxellaceae;6__Psychrobacter;7__Psychrobacter_u
263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	1	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Podoviridae;5__Podoviridae_n;6__Podoviridae_n_u;7__Podoviridae_n_u_u
264	0	0	1	0	0	0	1	1	0	0	5	3	0	0	5	0	0	0	0	5	34	21	5	4	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Mycobacteriaceae;6__Mycobacterium;7__Mycobacterium tuberculosis
265	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	122	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella pallens
266	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Vibrio phage SHOU24
267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Papillomaviridae;5__Papillomaviridae_n;6__Gammapapillomavirus;7__Human papillomavirus type 201
268	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	8	3	7	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1__Archaea;2__Crenarchaeota;3__Thermoprotei;4__Sulfolobales;5__Sulfolobaceae;6__Sulfolobus;7__Sulfolobus acidocaldarius
269	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Lachnospiraceae;6__Oribacterium;7__Oribacterium sp. oral taxon 078
270	0	0	0	2	0	0	0	1	0	0	9	0	0	2	0	0	1	0	0	0	0	0	0	0	2	37	0	0	0	0	0	0	0	0	23	3	25	0	1	32	0	1__Bacteria;2__Fusobacteria;3__Fusobacteriia;4__Fusobacteriales;5__Leptotrichiaceae;6__Leptotrichia;7__Leptotrichia_u
271	0	0	0	0	0	0	0	1	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	109	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Rhodococcus phage ReqiPepy6
272	0	0	0	0	0	0	0	0	0	0	0	1	12	4	119	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Rhizobiaceae;6__Ensifer;7__Ensifer_u
273	0	0	0	0	1	0	3	3	1	0	1	1	0	0	3	0	0	0	0	8	40	30	13	6	21	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Alteromonadales;5__Pseudoalteromonadaceae;6__Pseudoalteromonas;7__Pseudoalteromonas luteoviolacea
274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	1	0	0	1__Bacteriophages;2__II:ssDNA;3__II:ssDNA_n;4__Microviridae;5__Gokushovirinae;6__Gokushovirinae_n;7__Gokushovirinae GNX3R
275	0	0	0	0	0	4	61	3	0	2	0	1	2	34	0	0	0	0	0	0	1	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1__Prophage;2__Proteobacteria prophage;3__Gammaproteobacteria prophage;4__Pseudomonadales prophage;5__Pseudomonadaceae prophage;6__Pseudomonas prophage;7__Pseudomonas syringae group genomosp. 3
276	0	3	1	0	0	12	5	0	0	1	0	1	31	0	3	0	1	7	5	0	11	2	1	15	5	0	1	0	0	0	0	5	2	4	1	1	0	14	3	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Phyllobacteriaceae;6__Phyllobacteriaceae_u;7__Phyllobacteriaceae_u_u
277	0	0	0	22	0	0	2	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	21	3	2	1	0	4	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella melaninogenica
278	0	0	1	0	0	0	1	0	0	0	0	1	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Prophage;2__Proteobacteria prophage;3__Gammaproteobacteria prophage;4__Pseudomonadales prophage;5__Pseudomonadaceae prophage;6__Pseudomonas prophage;7__Pseudomonas brassicacearum
279	0	0	0	0	0	4	29	13	0	10	0	14	4	2	0	0	0	0	0	0	10	3	0	0	29	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonadaceae_u;7__Pseudomonadaceae_u_u
280	0	0	0	0	0	0	3	1	0	2	0	0	0	0	1	0	0	0	0	0	10	30	0	3	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Alcaligenaceae;6__Alcaligenaceae_u;7__Alcaligenaceae_u_u
281	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	25	0	1	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Arthrobacter phage Mudcat
282	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Enterobacteriales;5__Enterobacteriaceae;6__Serratia;7__Serratia grimesii
283	3	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	45	0	1	0	0	0	2	0	3	42	0	0	6	1	1	0	3	1	3	1	6	0	2	0	6	1__Bacteria;2__Bacteroidetes;3__Bacteroidetes_u;4__Bacteroidetes_u_u;5__Bacteroidetes_u_u_u;6__Bacteroidetes_u_u_u_u;7__Bacteroidetes_u_u_u_u_u
284	0	1	0	0	2	0	6	2	1	60	6	1	0	0	9	0	0	0	0	5	10	3	4	2	4	0	0	2	0	0	0	0	0	2	0	0	0	0	7	2	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Enterobacteriales;5__Enterobacteriaceae;6__Escherichia;7__Escherichia coli
285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	1	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Lachnospiraceae;6__Shuttleworthia;7__Shuttleworthia_u
286	0	0	0	112	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Streptococcaceae;6__Lactococcus;7__Lactococcus lactis
287	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Carnobacteriaceae;6__Granulicatella;7__Granulicatella elegans
288	0	0	6	0	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	1__Bacteriophages;2__II:ssDNA;3__II:ssDNA_n;4__Inoviridae;5__Inoviridae_n;6__Inovirus;7__Ralstonia phage RS603
289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	10	16	0	85	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Capnocytophaga;7__Capnocytophaga sputigena
290	0	0	0	0	0	0	121	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Brucellaceae;6__Brucellaceae_u;7__Brucellaceae_u_u
291	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	55	0	0	0	0	0	6	0	0	0	1	14	0	19	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pasteurellales;5__Pasteurellaceae;6__Aggregatibacter;7__Aggregatibacter segnis
292	0	0	0	0	0	4	26	1	1	1	0	7	1	1	4	0	0	0	0	0	16	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	46	0	0	3	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Phyllobacteriaceae;6__Phyllobacterium;7__Phyllobacterium sp. UNC302MFCol5.2
293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	1__Prophage;2__Firmicutes prophage;3__Bacilli prophage;4__Lactobacillales prophage;5__Lactobacillaceae prophage;6__Lactobacillus prophage;7__Lactobacillus zeae
294	0	0	0	0	0	2	23	0	0	6	1	0	0	0	0	0	11	0	29	0	0	1	0	0	6	1	3	1	2	0	0	6	0	7	9	0	1	1	2	0	7	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Myoviridae;5__Myoviridae_n;6__Myoviridae_n_n;7__Myoviridae_n_n_u
295	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	2	1	0	0	0	4	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Podoviridae;5__Podoviridae_u;6__Podoviridae_u_u;7__Podoviridae_u_u_u
296	0	0	2	0	4	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	1__Bacteriophages;2__II:ssDNA;3__II:ssDNA_n;4__Inoviridae;5__Inoviridae_n;6__Inovirus;7__Inovirus_u
297	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	93	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella fusca
298	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	72	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella pleuritidis
299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Lachnospiraceae;6__Shuttleworthia;7__Shuttleworthia sp. MSX8B
300	2	3	0	0	0	1	4	3	0	1	9	0	0	2	17	0	6	0	0	10	11	11	8	3	8	1	1	3	0	1	1	0	0	0	0	0	3	0	0	3	0	1__Viruses;2__VI-VII:RT;3__VI-VII:RT_n;4__Retroviridae;5__Orthoretrovirinae;6__Lentivirus;7__Human immunodeficiency virus 1
301	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	55	0	0	5	1	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Streptococcaceae;6__Streptococcus;7__Streptococcus pneumoniae
