#OTU Table 7																																								
#OTU ID	C01	C02	C03	C04	C05	L01	L02	L03	L04	L05	L06	L07	L08	L09	S01	S02	S03	S04	S05	S06	S07	S08	S09	S10	S11	S12	S13	S14	S15	S16	V01	V02	V04	V05	V06	V07	V08	V09	V10	taxonomy
242	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	39	0	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Acidaminococcales;5__Acidaminococcaceae;6__Phascolarctobacterium;7__Phascolarctobacterium succinatutens
243	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium simulans
244	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	1	2	0	0	0	1	2	4	1	3	0	0	1	0	0	0	1	0	20	1	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Enterobacteriales;5__Enterobacteriaceae;6__Yersinia;7__Yersinia pestis
245	0	0	0	0	0	0	0	0	0	43	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Enterobacteriales;5__Enterobacteriaceae;6__Pantoea;7__Pantoea_u
246	0	0	1	0	0	0	0	0	0	7	0	7	1	0	3	6	0	0	1	3	3	0	2	1	0	0	0	1	1	0	0	9	1	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Empedobacter;7__Empedobacter falsenii
247	2	0	0	0	0	0	6	0	1	0	0	1	0	0	2	0	0	3	0	2	0	1	5	0	2	1	0	0	5	5	2	0	0	0	0	0	2	2	4	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Moraxellaceae;6__Acinetobacter;7__Acinetobacter sp. P8-3-8
248	6	0	0	1	0	0	0	0	0	9	0	0	0	0	15	4	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium pyruviciproducens
249	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	22	0	0	5	0	0	0	0	0	0	0	1	3	0	0	1	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Peptostreptococcaceae;6__Peptostreptococcus;7__Peptostreptococcus_u
250	2	5	1	5	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	24	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Eubacteriaceae;6__Eubacterium;7__[Eubacterium] eligens
251	3	2	0	0	0	0	0	0	0	38	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium minutissimum
252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	44	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Bifidobacteriales;5__Bifidobacteriaceae;6__Scardovia;7__Scardovia inopinata
253	0	0	0	8	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	4	1	0	0	11	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Bacillaceae;6__Gracilibacillus;7__Gracilibacillus boraciitolerans
254	0	1	1	18	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	2	12	0	0	1__Bacteria;2__Actinobacteria;3__Coriobacteriia;4__Coriobacteriia_u;5__Coriobacteriia_u_u;6__Coriobacteriia_u_u_u;7__Coriobacteriia_u_u_u_u
255	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	7	1	1	0	1	1	1	0	7	2	0	0	0	0	2	0	7	1	0	0	0	3	0	0	1__Bacteria;2__Actinobacteria;3__Coriobacteriia;4__Coriobacteriales;5__Coriobacteriaceae;6__Coriobacteriaceae_u;7__Coriobacteriaceae_u_u
256	0	1	1	0	0	0	0	0	0	32	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus hominis
257	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	16	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Tissierellia;4__Tissierellales;5__Peptoniphilaceae;6__Parvimonas;7__Parvimonas_u
258	1	3	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Oscillospiraceae;6__Oscillospiraceae_u;7__Oscillospiraceae_u_u
259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	32	3	1	0	2	0	0	0	0	0	0	0	1__Eukaryota;2__Basidiomycota;3__Wallemiomycetes;4__Wallemiales;5__Wallemiales_n;6__Wallemia;7__Wallemia mellicola
260	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	16	0	6	0	0	1	0	0	0	4	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhodospirillales;5__Rhodospirillaceae;6__Magnetospirillum;7__Magnetospirillum magnetotacticum
261	2	0	0	1	0	0	3	0	0	0	0	2	0	0	5	0	0	0	0	0	3	0	0	0	0	2	1	13	1	7	0	0	0	0	0	0	0	0	0	1__Eukaryota;2__Ascomycota;3__Schizosaccharomycetes;4__Schizosaccharomycetales;5__Schizosaccharomycetaceae;6__Schizosaccharomyces;7__Schizosaccharomyces octosporus
262	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	16	0	2	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Spirochaetes;3__Spirochaetia;4__Spirochaetales;5__Spirochaetaceae;6__Spirochaetaceae_u;7__Spirochaetaceae_u_u
263	0	0	0	0	0	0	5	0	0	1	0	0	0	0	2	5	0	2	0	0	0	0	7	2	1	3	0	0	0	1	0	9	2	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Brevibacteriaceae;6__Brevibacterium;7__Brevibacterium linens
264	1	0	0	0	0	2	0	5	0	20	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas alcaliphila
265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1__Viruses;2__I:dsDNA;3__Herpesvirales;4__Herpesviridae;5__Alphaherpesvirinae;6__Mardivirus;7__Mardivirus_u
266	0	0	0	0	0	0	0	0	0	18	0	0	0	0	1	6	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	8	1__Eukaryota;2__Ascomycota;3__Eurotiomycetes;4__Chaetothyriales;5__Herpotrichiellaceae;6__Coniosporium;7__Coniosporium apollinis
267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	15	0	0	2	0	0	6	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Hydrogenophilales;5__Hydrogenophilaceae;6__Tepidiphilus;7__Tepidiphilus_u
268	0	2	0	6	0	0	0	0	0	1	2	2	0	0	5	0	0	0	0	0	0	0	8	0	1	0	0	0	0	1	0	1	1	0	0	0	7	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Lachnospiraceae;6__Lachnospiraceae_n;7__[Eubacterium] rectale
269	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	2	26	0	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Selenomonadales;5__Sporomusaceae;6__Anaerosporomusa;7__Anaerosporomusa subterranea
270	2	1	0	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1__Prophage;2__Proteobacteria prophage;3__Gammaproteobacteria prophage;4__Pasteurellales prophage;5__Pasteurellaceae prophage;6__Haemophilus prophage;7__Haemophilus influenzae
271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Veillonellales;5__Veillonellaceae;6__Megasphaera;7__Megasphaera_u
272	0	0	2	0	2	0	0	0	0	18	0	0	0	1	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	1	0	0	0	2	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Dermabacteraceae;6__Brachybacterium;7__Brachybacterium paraconglomeratum
273	0	0	0	0	0	0	1	0	5	0	0	11	0	0	0	0	0	1	0	0	0	0	1	1	1	1	5	2	0	2	0	1	0	0	0	1	0	2	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Vibrionales;5__Vibrionaceae;6__Vibrio;7__Vibrio cholerae
274	5	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium jeikeium
275	20	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Porphyromonadaceae;6__Barnesiella;7__Barnesiella viscericola
276	3	0	0	1	0	0	0	0	0	8	0	0	1	0	0	0	0	0	1	0	15	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Actinomycetales;5__Actinomycetaceae;6__Varibaculum;7__Varibaculum cambriense
277	0	1	1	1	0	0	5	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	2	6	1	0	1	0	0	0	2	0	4	1	1__Eukaryota;2__Ascomycota;3__Saccharomycetes;4__Saccharomycetales;5__Metschnikowiaceae;6__Clavispora;7__Clavispora lusitaniae
278	0	1	0	0	0	0	0	0	2	9	0	0	0	0	3	1	0	0	3	2	2	0	2	1	0	1	0	0	0	2	0	0	1	0	0	0	2	0	2	1__Viruses;2__VI-VII:RT;3__VI-VII:RT_n;4__Retroviridae;5__Retroviridae_n;6__Retroviridae_n_n;7__Human endogenous retrovirus K
279	0	1	0	0	0	0	1	0	0	0	0	1	0	0	2	20	1	0	0	1	3	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Propionibacteriales;5__Propionibacteriaceae;6__Propionibacterium;7__Propionibacterium thoenii
280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Viruses;2__I:dsDNA;3__Herpesvirales;4__Herpesviridae;5__Alphaherpesvirinae;6__Simplexvirus;7__Saimiriine herpesvirus 1
281	0	11	0	1	0	1	1	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	3	0	1	0	2	0	0	4	0	0	0	1	0	1	1	1__Bacteria;2__Bacteroidetes;3__Cytophagia;4__Cytophagales;5__Cytophagales_u;6__Cytophagales_u_u;7__Cytophagales_u_u_u
282	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	0	0	0	0	0	1	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Hydrogenophilales;5__Hydrogenophilaceae;6__Tepidiphilus;7__Tepidiphilus thermophilus
283	2	1	5	0	0	0	1	0	0	0	0	13	1	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Moraxellaceae;6__Psychrobacter;7__Psychrobacter_u
284	0	0	0	3	0	2	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Methylobacteriaceae;6__Methylobacterium;7__Methylobacterium_u
285	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Enterobacteriales;5__Enterobacteriaceae;6__Raoultella;7__Raoultella ornithinolytica
286	2	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas sp. P818
287	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	10	0	0	2	0	0	0	0	0	2	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_u;7__Siphoviridae_n_u_u
288	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	3	9	3	0	8	0	0	0	0	0	1	0	2	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Alcaligenaceae;6__Achromobacter;7__Achromobacter sp. Root565
289	2	0	0	1	0	0	1	0	0	18	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Bradyrhizobiaceae;6__Bradyrhizobiaceae_u;7__Bradyrhizobiaceae_u_u
290	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1__Bacteria;2__Actinobacteria;3__Coriobacteriia;4__Coriobacteriales;5__Atopobiaceae;6__Atopobium;7__Atopobium_u
291	4	17	1	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	1__Eukaryota;2__Chytridiomycota;3__Chytridiomycetes;4__Spizellomycetales;5__Spizellomycetaceae;6__Spizellomyces;7__Spizellomyces punctatus
292	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Clostridiales Family XIII. Incertae Sedis;6__Clostridiales Family XIII. Incertae Sedis_n;7__[Eubacterium] nodatum
293	2	0	4	1	0	1	0	0	0	0	0	1	0	0	0	0	4	2	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Actinomycetales;5__Actinomycetaceae;6__Actinomyces;7__Actinomyces sp. oral taxon 414
294	0	0	1	1	0	0	0	0	0	17	0	1	0	0	2	1	0	1	0	2	2	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Geodermatophilales;5__Geodermatophilaceae;6__Geodermatophilaceae_u;7__Geodermatophilaceae_u_u
295	4	2	0	7	0	0	0	0	0	1	0	0	0	0	3	0	0	6	0	0	1	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Alloprevotella;7__Alloprevotella tannerae
296	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	24	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Porphyromonadaceae;6__Barnesiella;7__Barnesiella_u
297	0	0	6	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	8	1	0	1	2	2	0	0	1	2	0	2	0	0	0	0	0	0	1	1__Bacteria;2__Bacteroidetes;3__Cytophagia;4__Cytophagales;5__Hymenobacteraceae;6__Hymenobacter;7__Hymenobacter_u
298	0	8	10	1	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Streptomycetales;5__Streptomycetaceae;6__Streptomyces;7__Streptomyces sp. NRRL WC-3744
299	5	1	2	0	0	0	0	0	0	9	0	0	0	0	2	0	1	0	0	0	0	0	0	0	5	0	1	0	0	0	0	3	2	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Nocardiaceae;6__Rhodococcus;7__Rhodococcus sp. Leaf233
300	2	2	0	3	0	0	3	0	0	1	0	4	0	0	0	0	0	0	0	1	5	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	6	1__Bacteria;2__Firmicutes;3__Tissierellia;4__Tissierellales;5__Peptoniphilaceae;6__Anaerococcus;7__Anaerococcus_u
301	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Dermabacteraceae;6__Brachybacterium;7__Brachybacterium sp. SW0106-09
302	1	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	17	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Bifidobacteriales;5__Bifidobacteriaceae;6__Bifidobacteriaceae_u;7__Bifidobacteriaceae_u_u
303	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1__Bacteria;2__Bacteroidetes;3__Sphingobacteriia;4__Sphingobacteriales;5__Sphingobacteriaceae;6__Pedobacter;7__Pedobacter_u
304	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Moraxellaceae;6__Alkanindiges;7__Alkanindiges illinoisensis
305	22	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Bacteroidales_n;6__Bacteroidales_n_n;7__Bacteroidales bacterium CF
306	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	5	0	0	0	0	0	1	9	0	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Veillonellales;5__Veillonellaceae;6__Megasphaera;7__Megasphaera micronuciformis
307	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	7	0	4	0	0	4	0	1	0	4	0	1	0	0	0	0	2	1	0	0	1	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Actinomycetales;5__Actinomycetaceae;6__Actinomyces;7__Actinomyces massiliensis
308	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	1	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Ruminococcaceae;6__Subdoligranulum;7__Subdoligranulum variabile
309	0	0	0	0	0	0	0	0	0	7	5	11	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Microbacteriaceae;6__Pseudoclavibacter;7__Pseudoclavibacter bifida
310	4	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium sp. JCB
311	0	0	0	11	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Actinomycetales;5__Actinomycetaceae;6__Actinomyces;7__Actinomyces sp. oral taxon 448
312	2	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	1	0	0	0	0	2	0	2	3	4	2	1	3	0	0	0	0	0	3	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Lactobacillaceae;6__Lactobacillus;7__Lactobacillus plantarum
313	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	3	0	0	2	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Alteromonadales;5__Shewanellaceae;6__Shewanella;7__Shewanella_u
314	0	0	3	0	0	0	0	0	0	0	0	0	4	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Phyllobacteriaceae;6__Mesorhizobium;7__Mesorhizobium sp. LNJC394B00
315	12	4	1	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Bifidobacteriales;5__Bifidobacteriaceae;6__Bifidobacterium;7__Bifidobacterium animalis
316	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	2	3	8	0	3	1	3	0	0	0	0	0	0	0	1__Eukaryota;2__Ascomycota;3__Pneumocystidomycetes;4__Pneumocystidales;5__Pneumocystidaceae;6__Pneumocystis;7__Pneumocystis murina
317	0	0	2	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	4	0	0	8	0	7	1	0	0	0	0	0	1	0	0	0	0	0	1	1__Bacteria;2__Aquificae;3__Aquificae;4__Aquificales;5__Aquificaceae;6__Aquificaceae_u;7__Aquificaceae_u_u
318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Eukaryota;2__Ascomycota;3__Eurotiomycetes;4__Eurotiales;5__Aspergillaceae;6__Penicillium;7__Penicillium digitatum
319	0	0	0	0	0	7	10	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1__Bacteria;2__Cyanobacteria;3__Cyanobacteria_n;4__Oscillatoriales;5__Oscillatoriales_u;6__Oscillatoriales_u_u;7__Oscillatoriales_u_u_u
320	1	0	2	0	0	1	0	0	0	14	3	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Micrococcaceae;6__Kocuria;7__Kocuria rhizophila
321	0	0	2	1	0	0	1	0	0	8	0	4	0	0	0	1	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Aerococcaceae;6__Aerococcus;7__Aerococcus_u
322	0	1	0	4	2	0	1	0	0	4	0	0	1	1	2	0	0	0	0	1	0	0	2	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	4	1__Bacteria;2__Actinobacteria;3__Actinobacteria_u;4__Actinobacteria_u_u;5__Actinobacteria_u_u_u;6__Actinobacteria_u_u_u_u;7__Actinobacteria_u_u_u_u_u
323	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Propionibacteriales;5__Propionibacteriaceae;6__Propionibacterium;7__Propionibacterium freudenreichii
324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	1__Viruses;2__VI-VII:RT;3__VI-VII:RT_n;4__Hepadnaviridae;5__Hepadnaviridae_n;6__Orthohepadnavirus;7__Hepatitis B virus
325	0	22	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Propionibacteriales;5__Nocardioidaceae;6__Nocardioides;7__Nocardioides sp. Soil774
326	0	1	0	1	0	0	0	0	0	6	0	2	0	0	0	8	2	0	0	0	0	0	0	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Oceanospirillales;5__Halomonadaceae;6__Halomonadaceae_u;7__Halomonadaceae_u_u
327	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus pettenkoferi
328	3	1	3	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	1__Viruses;2__I:dsDNA;3__I:dsDNA_u;4__I:dsDNA_u_u;5__I:dsDNA_u_u_u;6__I:dsDNA_u_u_u_u;7__I:dsDNA_u_u_u_u_u
329	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Nocardiaceae;6__Nocardia;7__Nocardia_u
