#Taxonomy
#OTU ID	C01	C02	C03	C04	C05	L01	L02	L03	L04	L05	L06	L07	L08	L09	S01	S02	S03	S04	S05	S06	S07	S08	S09	S10	S11	S12	S13	S14	S15	S16	V01	V02	V04	V05	V06	V07	V08	V09	V10	taxonomy
259	1	0	19	0	0	0	6	0	4	1	0	6	0	0	0	0	0	11	0	0	1	2	0	0	1	13	12	0	11	7	0	2	0	0	0	3	0	3	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Microbacteriaceae;6__Microbacterium;7__Microbacterium barkeri
260	1	0	1	1	0	0	1	0	0	14	0	0	0	0	1	2	0	0	0	16	1	0	23	0	2	4	0	0	0	0	1	11	8	0	0	0	0	0	11	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas pseudoalcaligenes
261	16	74	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Sutterellaceae;6__Sutterella;7__Sutterella sp. KLE1602
262	4	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	79	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Porphyromonadaceae;6__Tannerella;7__Tannerella forsythia
263	9	2	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1__Bacteria;2__Verrucomicrobia;3__Verrucomicrobiae;4__Verrucomicrobiales;5__Verrucomicrobiales_u;6__Verrucomicrobiales_u_u;7__Verrucomicrobiales_u_u_u
264	3	1	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	8	0	0	0	0	0	0	1	3	0	0	0	35	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotellaceae_u;7__Prevotellaceae_u_u
265	2	1	3	10	1	0	5	0	0	9	1	3	0	0	1	10	4	0	1	7	6	1	1	5	2	0	2	0	0	0	1	11	1	0	0	1	0	0	2	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Propionibacteriales;5__Propionibacteriales_u;6__Propionibacteriales_u_u;7__Propionibacteriales_u_u_u
266	15	17	2	11	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	11	13	0	1	6	1	1	0	0	0	0	4	0	0	0	1	1	0	0	1__Bacteria;2__Firmicutes;3__Erysipelotrichia;4__Erysipelotrichales;5__Erysipelotrichaceae;6__Erysipelotrichaceae_u;7__Erysipelotrichaceae_u_u
267	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	76	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Clostridiales_n;6__Clostridiales_n_n;7__Clostridiales bacterium KLE1615
268	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	66	1	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Epsilonproteobacteria;4__Campylobacterales;5__Campylobacteraceae;6__Campylobacteraceae_u;7__Campylobacteraceae_u_u
269	0	0	0	0	0	1	6	0	0	22	0	8	0	0	0	2	0	0	0	14	0	0	7	9	1	3	0	0	0	1	0	2	0	0	0	1	1	0	5	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas aeruginosa
270	0	0	0	0	0	1	0	0	0	25	0	4	0	0	2	0	0	0	0	6	0	0	12	0	0	0	5	0	0	0	0	3	1	0	0	0	0	0	21	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas sp. Leaf83
271	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	70	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhodobacterales;5__Rhodobacteraceae;6__Pseudovibrio;7__Pseudovibrio sp. W64
272	2	0	1	0	0	1	0	0	0	41	0	0	0	0	7	0	0	0	0	5	0	0	5	0	3	0	0	0	0	0	0	6	2	0	0	0	0	0	6	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Sphingomonadales;5__Sphingomonadaceae;6__Sphingomonas;7__Sphingomonas_u
273	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	5	10	28	2	12	0	0	0	0	1	12	0	0	1	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Oxalobacteraceae;6__Herbaspirillum;7__Herbaspirillum rubrisubalbicans
274	14	3	0	3	0	4	0	0	0	2	0	0	0	0	4	11	11	2	0	0	1	0	0	0	3	0	2	1	2	2	0	6	0	0	0	0	3	0	4	1__Bacteria;2__Firmicutes;3__Tissierellia;4__Tissierellales;5__Peptoniphilaceae;6__Finegoldia;7__Finegoldia magna
275	1	2	1	2	0	0	0	0	0	8	0	0	0	7	2	34	1	2	1	0	1	0	0	0	1	1	1	0	0	0	1	5	7	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Dermabacteraceae;6__Dermabacteraceae_u;7__Dermabacteraceae_u_u
276	1	1	3	0	0	0	2	0	0	0	0	0	0	0	0	22	0	0	0	4	3	0	13	1	0	0	1	2	0	21	0	0	0	0	0	0	0	0	3	1__Bacteria;2__Deinococcus-Thermus;3__Deinococci;4__Thermales;5__Thermaceae;6__Thermus;7__Thermus_u
277	0	1	0	0	0	1	0	0	0	7	0	0	0	0	0	56	0	0	1	0	0	0	5	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	2	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Rhizobiales_u;6__Rhizobiales_u_u;7__Rhizobiales_u_u_u
278	0	0	11	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	10	0	0	3	0	2	3	1	12	2	3	0	11	7	0	0	1	0	3	2	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Aeromonadales;5__Aeromonadaceae;6__Aeromonas;7__Aeromonas_u
279	1	10	4	0	0	0	0	0	0	2	0	0	0	0	0	40	1	1	0	0	7	1	0	0	0	3	1	0	0	0	1	0	0	0	0	0	1	0	1	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Dermatophilaceae;6__Mobilicoccus;7__Mobilicoccus sp. SIT2
280	0	0	0	0	0	1	1	0	0	21	0	4	0	0	0	29	0	0	1	0	2	0	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	9	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus saprophyticus
281	2	8	0	13	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0	0	0	2	0	2	17	0	1	0	0	0	0	5	15	0	0	1	0	0	2	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriales_u;6__Flavobacteriales_u_u;7__Flavobacteriales_u_u_u
282	4	0	2	0	0	2	0	0	0	24	0	4	1	0	0	0	2	0	0	5	1	0	14	2	1	0	0	0	0	0	0	2	4	0	0	1	0	0	4	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonadaceae_u;7__Pseudomonadaceae_u_u
283	5	16	0	1	0	0	0	0	0	33	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Burkholderiales_n;6__Burkholderiales_n_n;7__Burkholderiales bacterium YL45
284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	1	0	0	0	29	3	0	10	1	1	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Spirochaetes;3__Spirochaetia;4__Spirochaetales;5__Spirochaetaceae;6__Treponema;7__Treponema socranskii
285	4	2	6	0	0	0	2	0	0	0	0	1	1	0	20	21	0	0	0	1	0	0	0	0	2	0	3	0	1	0	0	8	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Brucellaceae;6__Ochrobactrum;7__Ochrobactrum rhizosphaerae
286	2	1	0	36	0	0	1	0	0	0	0	0	0	0	0	1	3	1	0	2	0	0	0	0	4	0	5	0	1	0	0	0	0	2	2	2	3	0	4	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Burkholderiaceae;6__Lautropia;7__Lautropia mirabilis
287	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium striatum
288	1	1	0	22	0	1	0	0	0	4	0	0	0	0	0	4	0	1	0	0	0	1	0	1	12	0	1	0	0	1	0	6	12	0	0	0	0	0	1	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriia_u;5__Flavobacteriia_u_u;6__Flavobacteriia_u_u_u;7__Flavobacteriia_u_u_u_u
289	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	57	0	2	0	1	0	1	0	0	0	1	0	0	0	2	0	2	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Alteromonadales;5__Alteromonadaceae;6__Marinobacter;7__Marinobacter subterrani
290	1	0	0	18	3	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	3	22	0	0	0	0	1	0	3	2	0	0	1	0	0	5	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Neisseriales;5__Neisseriaceae;6__Neisseria;7__Neisseria_u
291	1	0	0	0	0	0	2	0	7	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	9	2	2	9	0	0	0	0	0	20	0	10	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Enterobacteriales;5__Enterobacteriaceae;6__Dickeya;7__Dickeya zeae
292	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	2	0	1	0	0	5	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Lachnospiraceae;6__Stomatobaculum;7__Stomatobaculum longum
293	0	0	0	0	0	3	0	0	0	29	0	1	0	1	0	0	0	0	0	0	0	0	15	1	2	0	0	0	0	0	2	2	4	0	0	0	0	1	5	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Comamonadaceae;6__Delftia;7__Delftia_u
294	3	6	2	3	0	2	3	0	0	11	0	7	0	0	3	6	0	1	0	0	2	0	4	0	1	0	1	0	0	1	0	3	2	0	0	0	0	0	3	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhodobacterales;5__Rhodobacteraceae;6__Rhodobacteraceae_u;7__Rhodobacteraceae_u_u
295	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Sutterellaceae;6__Sutterella;7__Sutterella parvirubra
296	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	51	0	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Enterococcaceae;6__Enterococcus;7__Enterococcus_u
297	0	1	0	0	0	0	3	0	0	16	0	0	0	0	3	6	0	0	0	3	1	0	9	1	0	4	0	0	0	0	0	1	3	0	0	1	0	0	10	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium kroppenstedtii
298	2	4	0	1	0	0	7	0	0	0	0	2	0	0	1	1	2	5	0	2	2	1	0	0	3	0	3	8	1	1	3	1	0	3	0	1	0	5	3	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Enterococcaceae;6__Enterococcus;7__Enterococcus faecium
299	13	21	0	1	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	3	2	0	1	3	6	0	0	0	2	0	1	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Enterobacteriales;5__Enterobacteriaceae;6__Salmonella;7__Salmonella enterica
300	42	1	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Brevibacteriaceae;6__Brevibacterium;7__Brevibacterium mcbrellneri
301	0	0	6	0	1	0	3	0	2	0	0	2	0	0	0	0	1	0	1	2	0	0	0	0	2	2	0	13	2	5	0	13	0	0	0	5	0	1	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Phyllobacteriaceae;6__Nitratireductor;7__Nitratireductor aquibiodomus
302	2	1	0	19	0	0	0	0	0	15	0	0	0	0	0	6	0	4	0	0	0	7	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Selenomonadales;5__Selenomonadaceae;6__Selenomonadaceae_u;7__Selenomonadaceae_u_u
303	10	12	0	23	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Selenomonadales;5__Selenomonadaceae;6__Megamonas;7__Megamonas funiformis
304	0	0	0	0	0	5	0	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus cohnii
305	0	3	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	2	0	0	10	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Lachnospiraceae;6__Oribacterium;7__Oribacterium_u
306	1	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24	0	0	0	0	0	0	4	3	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella sp. oral taxon 299
307	0	0	2	1	0	0	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcaceae_u;7__Staphylococcaceae_u_u
308	3	0	6	1	1	0	1	0	0	0	0	0	3	0	0	5	4	0	3	5	16	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1__Bacteria;2__Deinococcus-Thermus;3__Deinococci;4__Thermales;5__Thermaceae;6__Thermaceae_u;7__Thermaceae_u_u
309	0	0	0	1	0	1	0	0	0	50	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Dermacoccaceae;6__Kytococcus;7__Kytococcus sedentarius
310	0	0	0	1	0	0	0	0	0	9	0	26	0	9	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Micrococcaceae;6__Arthrobacter;7__Arthrobacter sp. H14
311	2	0	0	0	1	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium ureicelerivorans
312	15	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Rikenellaceae;6__Rikenellaceae_u;7__Rikenellaceae_u_u
313	5	1	1	0	0	0	3	0	1	1	0	1	0	0	3	0	0	1	0	9	8	0	0	0	2	0	1	2	2	4	0	2	0	0	0	4	0	0	1	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Mycobacteriaceae;6__Mycobacterium;7__Mycobacterium sp. Root265
314	1	0	1	10	0	0	1	0	0	10	0	0	0	0	0	15	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Propionibacteriales;5__Propionibacteriaceae;6__Propionibacterium;7__Propionibacterium propionicum
315	1	2	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Verrucomicrobia;3__Verrucomicrobiae;4__Verrucomicrobiales;5__Akkermansiaceae;6__Akkermansia;7__Akkermansia muciniphila
316	4	0	5	0	0	0	0	0	0	4	0	7	0	0	0	1	1	0	0	0	0	0	12	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	14	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhodobacterales;5__Rhodobacteraceae;6__Paracoccus;7__Paracoccus_u
317	4	2	2	0	1	0	0	0	0	16	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	12	0	3	3	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Propionibacteriales;5__Propionibacteriaceae;6__Propionibacterium;7__Propionibacterium namnetense
318	0	0	0	0	0	0	2	0	0	6	0	1	0	0	0	0	0	0	0	6	2	1	8	1	1	14	0	0	0	0	0	4	1	0	0	0	1	0	1	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Sphingomonadales;5__Sphingomonadaceae;6__Sphingomonadaceae_u;7__Sphingomonadaceae_u_u
319	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	39	0	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Acidaminococcales;5__Acidaminococcaceae;6__Phascolarctobacterium;7__Phascolarctobacterium succinatutens
320	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium simulans
321	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	1	2	0	0	0	1	2	4	1	3	0	0	1	0	0	0	1	0	20	1	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Enterobacteriales;5__Enterobacteriaceae;6__Yersinia;7__Yersinia pestis
322	0	0	0	0	0	0	0	0	0	43	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Enterobacteriales;5__Enterobacteriaceae;6__Pantoea;7__Pantoea_u
323	0	0	1	0	0	0	0	0	0	7	0	7	1	0	3	6	0	0	1	3	3	0	2	1	0	0	0	1	1	0	0	9	1	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Empedobacter;7__Empedobacter falsenii
324	2	0	0	0	0	0	6	0	1	0	0	1	0	0	2	0	0	3	0	2	0	1	5	0	2	1	0	0	5	5	2	0	0	0	0	0	2	2	4	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Moraxellaceae;6__Acinetobacter;7__Acinetobacter sp. P8-3-8
325	6	0	0	1	0	0	0	0	0	9	0	0	0	0	15	4	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium pyruviciproducens
326	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	22	0	0	5	0	0	0	0	0	0	0	1	3	0	0	1	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Peptostreptococcaceae;6__Peptostreptococcus;7__Peptostreptococcus_u
327	2	5	1	5	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	24	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Eubacteriaceae;6__Eubacterium;7__[Eubacterium] eligens
328	3	2	0	0	0	0	0	0	0	38	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium minutissimum
329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	44	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Bifidobacteriales;5__Bifidobacteriaceae;6__Scardovia;7__Scardovia inopinata
330	0	0	0	8	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	4	1	0	0	11	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Bacillaceae;6__Gracilibacillus;7__Gracilibacillus boraciitolerans
331	0	1	1	18	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	2	12	0	0	1__Bacteria;2__Actinobacteria;3__Coriobacteriia;4__Coriobacteriia_u;5__Coriobacteriia_u_u;6__Coriobacteriia_u_u_u;7__Coriobacteriia_u_u_u_u
332	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	7	1	1	0	1	1	1	0	7	2	0	0	0	0	2	0	7	1	0	0	0	3	0	0	1__Bacteria;2__Actinobacteria;3__Coriobacteriia;4__Coriobacteriales;5__Coriobacteriaceae;6__Coriobacteriaceae_u;7__Coriobacteriaceae_u_u
333	0	1	1	0	0	0	0	0	0	32	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus hominis
334	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	16	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Tissierellia;4__Tissierellales;5__Peptoniphilaceae;6__Parvimonas;7__Parvimonas_u
335	1	3	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Oscillospiraceae;6__Oscillospiraceae_u;7__Oscillospiraceae_u_u
336	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	16	0	6	0	0	1	0	0	0	4	0	0	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhodospirillales;5__Rhodospirillaceae;6__Magnetospirillum;7__Magnetospirillum magnetotacticum
337	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	16	0	2	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Spirochaetes;3__Spirochaetia;4__Spirochaetales;5__Spirochaetaceae;6__Spirochaetaceae_u;7__Spirochaetaceae_u_u
338	0	0	0	0	0	0	5	0	0	1	0	0	0	0	2	5	0	2	0	0	0	0	7	2	1	3	0	0	0	1	0	9	2	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Brevibacteriaceae;6__Brevibacterium;7__Brevibacterium linens
339	1	0	0	0	0	2	0	5	0	20	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas alcaliphila
340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	15	0	0	2	0	0	6	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Hydrogenophilales;5__Hydrogenophilaceae;6__Tepidiphilus;7__Tepidiphilus_u
341	0	2	0	6	0	0	0	0	0	1	2	2	0	0	5	0	0	0	0	0	0	0	8	0	1	0	0	0	0	1	0	1	1	0	0	0	7	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Lachnospiraceae;6__Lachnospiraceae_n;7__[Eubacterium] rectale
342	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	2	26	0	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Selenomonadales;5__Sporomusaceae;6__Anaerosporomusa;7__Anaerosporomusa subterranea
343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Negativicutes;4__Veillonellales;5__Veillonellaceae;6__Megasphaera;7__Megasphaera_u
344	0	0	2	0	2	0	0	0	0	18	0	0	0	1	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	1	0	0	0	2	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Dermabacteraceae;6__Brachybacterium;7__Brachybacterium paraconglomeratum
345	0	0	0	0	0	0	1	0	5	0	0	11	0	0	0	0	0	1	0	0	0	0	1	1	1	1	5	2	0	2	0	1	0	0	0	1	0	2	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Vibrionales;5__Vibrionaceae;6__Vibrio;7__Vibrio cholerae
346	5	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium jeikeium
